,positivo_score
mas depois que,3.586090415407674e-05
não instalei ainda,4.235820094435325e-05
chegam antes do prazo,3.095159540147609e-05
vi no site,4.244435436257533e-05
máquina de,6.631755034520395e-05
em razão,4.527877447801433e-05
com parte,3.863710753866874e-05
estipulado ainda,3.060374723166719e-05
recebi produto dias,3.567620402484279e-05
chegou que eu,4.328747887961358e-05
ainda não foi usado,3.373304792594198e-05
rapidez da entrega do,2.8639449823659354e-05
pois sempre,3.517779287844564e-05
ótimo já,4.12983776510416e-05
mail enviados,2.3707486460731108e-05
bem minha,3.265446322197535e-05
muito bom prazo,6.823982773407267e-05
as alças,3.846468136540234e-05
lindo mais,3.513946391848598e-05
que como,3.555156587463694e-05
visualizei,3.9602042276801564e-05
em uma loja,3.222962063512342e-05
momento está,3.1689394728586705e-05
para dia 09,2.850040433828744e-05
pagamos frete para,2.6034871135039716e-05
do xbox,5.379098716455593e-05
está de acordo com,4.694982917468051e-05
veio com outro,2.1587960208483175e-05
com uma pequena,3.0790014686533777e-05
os produtos conforme,3.4383943314411636e-05
tamanho do produto,3.839522021172548e-05
de todos os,5.305612023331342e-05
embalagem pois,4.265667075539425e-05
loja site,4.417419180819385e-05
conhecer,4.1487894975306455e-05
parceira da,3.9116776473670655e-05
condizente,3.75632258735233e-05
produto com uma,4.639314236976345e-05
houve atraso na entrega,4.185705555485686e-05
mesmo assim agradeço,3.8703245554859905e-05
mta,4.779003986619408e-05
em dias úteis porém,2.6276195189384374e-05
no prazo qualidade,4.4585350455234224e-05
foi bastante,3.5312070778893675e-05
compra na loja,6.137938904155736e-05
que muito,9.401338799609235e-05
um problema de comunicação,2.3707486460731108e-05
no aplicativo,3.9059637141398594e-05
cadeira muito,3.6464554058251497e-05
mas pelo preço,0.00012043898780870362
site tudo,3.442660973137665e-05
final da,3.763889023733505e-05
os suportes,3.7515654759395894e-05
foi boa compra,4.397759990063349e-05
com produto entregue,3.504906847369002e-05
atendimento do stark,3.557685807779385e-05
foto material,4.0897123285705705e-05
velocidade,5.76963873821265e-05
da data estipulada,3.142540668604477e-05
compro neste site,5.3882708095069426e-05
nf veio com,3.4164740440065964e-05
além de receber,3.608414898942866e-05
poucos dias,5.462958451610831e-05
de transportadora,3.464839486715339e-05
comprei nunca,3.57665489946632e-05
mais os,4.35734215736329e-05
com tamanho,5.1909063640114006e-05
foto muito,4.978310940634291e-05
que eu preciso,3.5381206640830666e-05
finalidade,5.620574179170864e-05
que cada,3.268945235455895e-05
entrega foi rápida porém,3.8222798457518576e-05
gás,3.630872183334234e-05
problema resolvido,2.374764282094618e-05
dos produtos adquiridos,4.0447554038393554e-05
de entrega mas,7.293871088244223e-05
encomenda foi entregue,2.9947913899655476e-05
entregou em,8.612804398820396e-05
resto tudo certo,3.864793769637022e-05
mesma embalagem,3.099901289668534e-05
fornecedor nf,2.1587960208483175e-05
atrazo,4.198759624200929e-05
como nas,6.176973451241545e-05
algo de,3.3218957665325546e-05
sido mais,3.106801729381906e-05
certo no meu,3.59834034709495e-05
que eu tinha,5.796347448579359e-05
gosto muito da,3.189768809255774e-05
enviaram nenhum,2.4922868603650085e-05
sistema de,9.94337007180878e-05
bem produto,6.675612801715656e-05
cumprimento,5.4795476964157846e-05
na entrega que,2.9953067270492893e-05
muito pelo,4.52907869755119e-05
tem boa qualidade,0.00010584309349595577
mas ainda assim,3.582585587135584e-05
dormir,7.178207186284126e-05
em duas entregas,3.322723669454899e-05
cores são,3.411760193715478e-05
caqui,4.6058149764548384e-05
tudo junto,5.457361484290983e-05
no prazo prometido,6.660406714104102e-05
embalagem aberta,3.608446801949081e-05
minha escolha,3.0828843054378515e-05
só posso avaliar,3.3000737866552386e-05
excesso,3.0099839723168808e-05
igual ao da,3.838225507299831e-05
fiquei preocupado com,2.6276195189384374e-05
bom só achei,3.6689413460432714e-05
na primeira entrega,2.5711793115272606e-05
peça de,3.272982209404942e-05
de meus,6.526904449583272e-05
da compra até,6.068126470973224e-05
como estava,5.074301608119784e-05
seria maior,3.6697887104277255e-05
neste caso,3.176497889497464e-05
adquiri um,3.215512971367163e-05
tempo só,3.9356053118997394e-05
para minha mãe,3.216998264549001e-05
de entrega os,3.413188350182479e-05
atraso na entrega mas,3.7537142273609076e-05
são ótimos,7.680109498723124e-05
era que eu queria,5.0433279190518425e-05
como mostra,6.028659247892155e-05
recebi tudo corretamente,4.677776731807467e-05
com loja fornecedora,2.1587960208483175e-05
chegou depois,6.0559295576465316e-05
esse produto foi,3.498525391827878e-05
mil vezes,3.148187516252527e-05
um chegou,5.506123910213431e-05
outros pedidos,6.599183885499885e-05
produto chegou com um,3.743925994512568e-05
já comprei vários produtos,3.0146642660981454e-05
chegaram no prazo,5.0380686609522556e-05
ver como,4.295499551171275e-05
cor que pedi,3.2797197959864556e-05
se tratar de um,3.23705076779403e-05
oleo,5.3639041929982414e-05
falando do,2.888887561336067e-05
não venho,3.415382140423167e-05
veio lacrado,3.147910433564732e-05
manual veio,4.473039855209886e-05
aroma,4.569025673643466e-05
que voces,4.5602043832764195e-05
são bem,8.614643498107385e-05
deu tempo de,3.741973447128302e-05
prazo previsto para entrega,3.0528988836742634e-05
cadeira chegou,3.266732316109773e-05
limite do prazo,2.9479377639071117e-05
vindo separadamente,3.06589255697354e-05
há vários,3.4472557322059086e-05
chegou no prazo estipulado,8.07201531293497e-05
nao fica,3.2294438284978344e-05
pelo site das lannister,3.038538990315529e-05
prazo sem nenhuma,3.470976951691779e-05
compra que fiz,8.757456602502572e-05
chegava,4.043153715675527e-05
bastante tempo,5.481502039853497e-05
presentes,3.1881351195990124e-05
viria em partes,2.2328537278295127e-05
vem na,3.4798860909453624e-05
de entrega poderia ser,3.89482571124285e-05
atrasou entrega,7.646444606805667e-05
lojas lannister para,2.9117094836241456e-05
que eh,3.4313633689861417e-05
um jogo de toalhas,3.277547035003532e-05
confusão na,2.9596543851860586e-05
situação de,3.3563023524020165e-05
bem acabada,5.640303664606333e-05
com película de,3.4844608281995744e-05
preciso fazer troca,4.001712636527364e-05
comprar pela internet,5.558730137756759e-05
sempre compro pelo,2.8929310453215185e-05
produto vem em,3.9611803931825154e-05
de lencois,3.080194120666221e-05
sendo cliente,3.117132480103483e-05
original como,5.43924517694179e-05
veio do jeito que,3.269874930716451e-05
com suas,4.217509213522329e-05
santos,3.0194945498208074e-05
de chocolate,3.584610284245715e-05
os tres,3.7336264622463464e-05
são iguais,5.617078186390116e-05
muito da mercadoria,4.0174538789481595e-05
da qualidade da,3.16831682562921e-05
confirmação do pagamento,3.0447896245949758e-05
entrega produtos,3.926588414312877e-05
que vale,3.3700761602350744e-05
nível de,3.008918882648507e-05
diante,5.6231271295707976e-05
tido problemas,2.9761314566665774e-05
montada,3.749214976634328e-05
no tempo determinado,3.483192611003846e-05
da troca,7.124521395853099e-05
até com,3.1636147194222705e-05
antes do prazo espero,2.6914539497144272e-05
estou satisfeito com atendimento,3.3955476637538604e-05
acertar,3.417098429230442e-05
conforme descrito no anuncio,3.399826437803972e-05
acabamento mas,2.6942191434674753e-05
lannister esta,2.903922938331407e-05
americas,9.148447611731606e-05
lojas lannister nunca tive,3.0031114293376322e-05
antes mas,3.4859725790268075e-05
boa tarde só,3.0097186911673368e-05
limite de,4.34754656493668e-05
super macio,4.019779665771704e-05
uns 10,3.1331350469894285e-05
compra eu,3.9356043311000484e-05
fecho,4.924012882251193e-05
ainda foi,3.054283976301106e-05
nem que,4.14143287080647e-05
com cheiro,5.122076162158111e-05
dois produtos foi,3.502470597569857e-05
estreito,3.2026745075312226e-05
porém tive que,2.6984487258147097e-05
demorou mas chegou,5.831834952809178e-05
mas ja,3.176832404557724e-05
nunca tive problema algum,2.9833053243027555e-05
diferente mas,4.3217626215847355e-05
com loja com,3.321682292268151e-05
dia depois do,2.9238188661967498e-05
que poderia ser,4.181067230043406e-05
produto comprei na,3.721992710964356e-05
prazo qualidade do produto,4.050846305902555e-05
por causa dos correios,4.719547578025839e-05
em casa nota,2.3465267330353143e-05
ter enviado,3.0400475483866825e-05
pinos,3.516980666924036e-05
correio loja,3.488914304082985e-05
ocorreu muito,3.7279972523376846e-05
no prazo já,2.7214210748803907e-05
gostei mas,4.499220242190568e-05
alguns dias,7.65111979056698e-05
da loja lannister,5.8359754196839145e-05
que deixou desejar,2.3820726429087465e-05
realizar compra,2.7826972898584067e-05
além do produto ser,3.066389027534844e-05
minha filha está,3.001495488049121e-05
que pagar dois fretes,2.849601572097469e-05
frete um,4.0537013962628974e-05
com meus,3.765796821659942e-05
minha mesa,3.055192334257448e-05
não demorou,3.697075572873379e-05
achamos,3.5406287123791044e-05
só não sei,4.414478114726715e-05
vieram muito bem embalados,4.9989496040441245e-05
americana não,3.4255540859911955e-05
fiquei feliz com,3.848827356437793e-05
entregue conforme prazo,4.111020173895466e-05
ótimo só,4.219876399769779e-05
único problema que,0.00010483250508035132
reclamar foi,2.8196664415758298e-05
pantufa,5.6501555420601255e-05
meus produtos no prazo,4.0149089095212075e-05
parte de baixo,3.345714337804151e-05
do mundo,2.6694636542408815e-05
uso do,5.1398561211070364e-05
precisei,0.00014876895917492343
conheço,7.025621126955965e-05
original veio um,3.3783280280240875e-05
que eu compro,5.210611957094804e-05
veio com valor,3.7335472927785964e-05
mais demorou,2.7830833490130334e-05
em casa para,3.8040594242957245e-05
tempo estimado,3.4323665815445654e-05
como pedido,3.8064496009685886e-05
os preços,3.7239144298000205e-05
ok porém,4.079177455427756e-05
no prazo estimado,3.9343281273065724e-05
fotos do produto,3.452719450440945e-05
entrega nos correios,2.504271012015358e-05
de cabelo,3.0785068871027e-05
entrega loja,2.923841934098661e-05
anos que,3.0200015309995166e-05
entrega também,5.895998407791128e-05
pois tinha,3.343795429929455e-05
veio na embalagem,3.092723640149408e-05
julho,2.5122213558047685e-05
recomendo mas,7.576112560385542e-05
chegou parcialmente,3.06589255697354e-05
quem gosta,3.3368135208216615e-05
um pouco pequeno,4.658469263510274e-05
acabei de receber,3.6632983669761894e-05
estou ainda,2.8084458694985167e-05
sempre chega antes do,2.8819314154127594e-05
de resto tudo ok,3.4186379726793914e-05
meu pedido até,3.038142608701663e-05
atendimento das,3.840947107644915e-05
stark nunca tive problemas,2.8128453976423957e-05
satisfeito pois,5.097891290040788e-05
entregue em casa,4.9915064479916854e-05
que vendeu,3.262360954627297e-05
prazo em boas condições,2.926948946226082e-05
de comprar no site,2.6482334222608734e-05
mais por,6.0852749066843864e-05
ter efetuado,2.9907900599898073e-05
crianças,9.20058735758256e-05
foto descrição,3.368549259897144e-05
compra foi entregue,6.044179109089461e-05
até agora está,3.445243769787332e-05
mesmo sem,2.8084970999465048e-05
entre os,3.643527885415176e-05
secar,4.299130376262257e-05
que esse,3.9563225505958715e-05
lannister pois,6.703701270156387e-05
sugiro,9.060170138401941e-05
respeito pelo,2.8268295700371193e-05
seria uma,2.7421186849568685e-05
ter chegado antes,4.357326703024215e-05
recipiente,4.5845161779390915e-05
nessa empresa,3.061208556387241e-05
mais grosso,5.782853381089416e-05
avaliado,4.539199517425478e-05
ao da foto,0.00010000548951578418
desculpas,2.9945409409584097e-05
sou cliente antigo,2.727204658900389e-05
pelo preço vale pena,4.1645192447696334e-05
no produto mas,2.9786011939930292e-05
dias eu,4.227991434085098e-05
das mercadorias,3.602648181936595e-05
tudo que comprei,6.515081585775246e-05
veio toda amassada,2.805439130380334e-05
na expectativa,2.886875629179727e-05
diferente de,5.609386248969889e-05
aceitou,3.299543762854863e-05
meus pais,3.0149327315960552e-05
rápida só,3.7974780817021946e-05
recebi na data,3.819557066724603e-05
muito mais rápido,3.531991275996046e-05
95,3.395551711651309e-05
emitir nf,2.1587960208483175e-05
por conta da greve,3.8004075793708695e-05
efetuada com,2.782308420834561e-05
presente para meu,3.0511193135525276e-05
empresa com,3.3058024152585626e-05
produtos que eu comprei,2.673789943478952e-05
na quinta feira,2.470444325134768e-05
prazo de entrega eu,2.5750200372484022e-05
suficiente para,4.0917487307182435e-05
vejo,6.58361499540095e-05
um atraso,3.9618653126039565e-05
minha opinião que,5.1917279619782215e-05
produtos antes do prazo,2.4428509518946285e-05
importante para,2.792094016247944e-05
da internet,4.699007379141606e-05
doce,4.408572413598141e-05
cair,4.072997401010131e-05
com descrito,3.879473887501815e-05
não há como,3.0026581954278234e-05
muito dos produtos,3.049561570559609e-05
fiquei extremamente,3.113936662282737e-05
uma cama,2.6411857523579558e-05
meu celular,5.9379713032375645e-05
produto chegou rapidinho,4.6515357330575886e-05
lojas americana,5.080382908935919e-05
quero comprar,3.6860934944273344e-05
pedir para,3.125933397038224e-05
veio correto porém,3.3366043489463074e-05
meu chegou,3.825956585099128e-05
chuveiro,3.0103124414663684e-05
mais compras,2.9207920128969792e-05
para conferir,4.250250034952891e-05
pouco mas chegou,4.774354562612947e-05
windows,5.264849542933968e-05
vocês estou,3.1994990683965865e-05
adequadamente,6.385261456954503e-05
poderia ser de,3.149828260431595e-05
em 01,2.576565261283286e-05
aparencia,3.1954828305146395e-05
pois estava,4.028422595395921e-05
vão se,2.8687892023157506e-05
por culpa do,4.1186287757212625e-05
tenho de,2.7923466814510238e-05
outra vez,3.814971791055417e-05
as outras duas,3.771094485902519e-05
de ter chegado,2.4590026068069442e-05
houve problemas,6.542610287131693e-05
paralisação,6.095558787667792e-05
no dia 29,3.579869871656758e-05
vindo com defeito,2.6841788043782965e-05
quase 10 dias,3.042508079224691e-05
problema produto,3.303559725350088e-05
produto parece ser,7.965129985414889e-05
da pra usar,3.539663626871206e-05
para quem não,2.537018809814994e-05
saia da cama,2.51616776978561e-05
dos correios mais,2.633095231730235e-05
por isso que,3.998395546131189e-05
sou cliente de,2.817171027949306e-05
tudo certo recebi,3.599759021839652e-05
me entregaram em,3.064102535789917e-05
um risco,2.6262527824051045e-05
por comprar,2.9865292251777723e-05
no baratheon sempre,2.8045938943067594e-05
de voces,5.299418407785585e-05
comprei lustres mas,2.2454809345123603e-05
atrativo,6.422392038046939e-05
separadamente em datas diferentes,2.7676865531979832e-05
prazo até agora,3.5084440517292835e-05
loja parceira targaryen,2.5460899214717776e-05
comprei no stark,2.792065077533657e-05
mede,3.0324478390621557e-05
supre,3.119477893598829e-05
terceira vez que,3.096726307741999e-05
comprei com vcs,2.5371114048216405e-05
falta receber um,3.0170135902155832e-05
produtos vieram conforme,2.765571629047505e-05
360,4.4639675241728774e-05
mas compra,2.4727133342358757e-05
por enquanto só,2.2454809345123603e-05
que compro na,2.48957752930233e-05
de comprar nas lojas,2.6234858327284868e-05
cor certa,3.253359432183171e-05
pois ja,2.6039873845910792e-05
na lannister nunca,3.068853639306452e-05
bom comprei,3.6390565677713346e-05
mas fui,2.7276123422618372e-05
